region_id,association_id,route_id,origin,via,destination
1004,800258,704620,Ga-Rankuwa Taxi Rank,Wonderboom,Bloed Street Taxi Rank
1004,800258,704622,Ga-Rankuwa Taxi Rank,Wonderboom,Bloed Street Taxi Rank
1004,800258,704624,Garankuwa Taxi Rank,Marabastad,Pretoria Taxi Rank-Van Der Walt Street
1004,800260,704626,Marabastad Taxi Rank,101,"Hammanskraal/(Temba
City) Main Taxi Rank"
1004,800260,704628,Bloed Street Taxi Rank,Soutpan Road,Kanana
1004,800260,704630,Kopanong Taxi Rank,Suurman,Mabopane Taxi Rank
1004,800260,704632,Marabastad Main Taxi Rank,N3,Umtata Main Rank
1004,800260,704634,Hammanskraal Taxi Rank,512,Thabazimbi Taxi Rank
1004,800260,704636,Marabastad Main Taxi Rank,Bloemfontein,Umtata Main Rank
1004,800260,704638,Marabastad Main Taxi Rank,N14,Postmasburg Taxi Rank
1004,800260,704640,Marabastad Main Taxi Rank,N12,Postmasburg Taxi Rank
1004,800260,704642,Bazaar Main Taxi Rank,Rosslyn Road,"Makapanstad Main Taxi
Rank"
1004,800260,704644,Soutpan Main Taxi Rank,Stinkwater,"Temba Magistrate Court
Taxi Rank"
1004,800260,704646,Marabastad Bazaar Taxi Rank,Bosman Station Taxi Rank,Newcastle Main Taxi Rank
1004,800260,704648,Marabastad Taxi Rank,101,Moria City
1004,800262,704650,Bronkhorspruit Main Taxi Rank,51,Benoni Station
1004,800262,704652,Bronkhorspruit Main Taxi Rank,50,Kaalkfontein Station
1004,800262,704654,Rethabiseng Main Taxi Rank,104,Bronkhorspruit Main Taxi Rank
1004,800262,704656,Zithobeni Main Taxi Rank,Cathy Street,Bronkhorspruit Main Taxi Rank
1004,800262,704658,Bronkhorspruit Main Taxi Rank,42,"Delams Main Taxi
Rank"
1004,800262,704660,Bronkhorspruit Main Taxi Rank,Steve Biko,Doctor Savage Main Taxi Rank
1004,800262,704662,Bronkhorspruit Main Taxi Rank,54,Groblersdal Main Taxi Rank
1004,800262,704664,Bronhorspruit Main Taxi Rank,50,Kaalfontein Station
1004,800262,704666,Bronkhorspruit Main Taxi Rank,25,Dennilton
1004,800262,704668,Bronkhorspruit Main Taxi Rank,568,Kwamhlanga Main Taxi Rank
1004,800262,704670,Bronkhorspruit Main Taxi Rank,N4,Witbank Main Taxi Rank
1004,800264,704672,Hammanskraal/(Temba City) Main Taxi Rank,,Pretoria Bloed Street Retail Park Main Taxi Rank
1004,800264,704674,Hammanskraal/(Temba City) Main Taxi Rank,Petronella,Pretoria Bloed Street Retail Park Main Taxi Rank
1004,800264,704676,Hammanskraal/(Temba City) Main Taxi Rank,Paul Kruger Or Mansfield Avenue,Pretoria Bloed Street Retail Park Main Taxi Rank
1004,800264,704678,Hammanskraal/(Temba City) Main Taxi Rank,Wallmansthall Road,Denneboom Station Main Taxi Rank
1004,800264,704680,Hammanskraal/(Temba City) Main Taxi Rank,Hammanskraal Police Station,Menlyn Shopping Centre Main Taxi Rank
1004,800264,704682,Hammanskraal/(Temba City) Main Taxi Rank,Rus De Venter Road,Kekana Gardens Temporary Allocated Taxi Rank
1004,800264,704684,Hammanskraal/(Temba City) Main Taxi Rank,Kalfontein Old,Ermiston Station Main Taxi Rank
1004,800264,704686,Hammanskraal Main Taxi Rank,Paul Kruger Street,Belle Ombre Main Taxi Rank
1004,800264,704688,Pretoria Bloed Street Retail Park Main Taxi Rank,N1 North,Marapyane
1004,800264,704690,Pretoria Bloed Street Retail Park Main Taxi Rank,Soutpan Road,Makapanstad Taxi Rank
1004,800264,704692,Pretoria Bloed Street Retail Park Main Taxi Rank,Hammanskraal,Makapanstad
1004,800264,704694,Pretoria Bloed Street Retail Park Main Taxi Rank,Hammanskraal,Bella Bella Main Taxi Rank
1004,800264,704696,Hammanskraal,Bronkhonspruit Road,Kwa-Mhlanga Main Taxi Rank
1004,800266,704698,Marabastad Main Taxi Rank,R573 Moloto Road,Groblersdal Taxi Rank
1004,800266,704700,Marabastad Main Taxi Rank,573,Kwamhlanga Taxi Rank
1004,800266,704702,Marabastad Main Taxi Rank,573,Siyabuswa Taxi Rank
1004,800266,704704,Belle Ombre,-,Eastern Surbubs
1004,800266,704706,Marabastad,"N1, N9",Middelburg (Eastern Cape)
1004,800266,704708,Marabastad,-,Moreleta Park
1004,800266,704710,Marabastad,-,Vaalbank
1004,800266,704712,Marabastad,-,Grobelaarsdal
1004,800266,704714,Marabastad,-,Kwamhlanga
1004,800266,704716,Marabastad,-,Siyabuswa
1004,800266,704718,Marabastad Main Taxi Rank,N4,"Mpumalanga Middelburg
Taxi Rank"
1004,800266,704720,Marabastad Main Taxi Rank,Moloto Road,Vaalbank Taxi Rank
1004,800268,704722,"Johannesburg Jack Mincer Taxi
Rank",Ben Schoman Highway,"Pretoria Dairy Mall Main Taxi
Rank"
1004,800268,704724,Johannesburg Jack Mincer Taxi Rank,Bosman Station,"Pretoria Dairy Mall Main Taxi
Rank"
1004,800268,704726,"Johannesburg Jack Mincer Taxi
Rank",Unisa,Reitgat Taxi Rank
1004,800268,704728,"Johannesburg Jack Mincer Taxi
Rank",21,"Pretoria Dairy Mall Main Taxi
Rank"
1004,800268,704730,"Pretoria Dairy Mall Main Taxi
Rank",Welkom,Bloemfontein
1004,800268,704732,"Pretoria Dairy Mall Main Taxi
Rank",N1,Bloemfontein
1004,800268,704734,"Pretoria Dairy Mall Main Taxi
Rank",Klerksdorp,Kimberley Taxi Rank
1004,800270,704736,Erasmia/Laudium Main Taxi Rank,Du Toit Street,Marabastad Station Main Taxi Rank
1004,800270,704738,Laudium Cbd Taxi Rank,Potgiter Street,Lotus Garden Main Taxi Rank
1004,800270,704740,Laudium Main Taxi Rank,R55 Qwagga Road,Sunderlland Ridge Elmand
1004,800270,704742,,,
1004,800270,704744,Laudium Main Taxi Rank,Old Johannesburg Road,Centurion Main Taxi Rank
1004,800270,704746,Prinsloo Street (Pretoria Cbd),Martin Hendrie Stret,Danville
1004,800270,704748,Emerald Street (Laudium),Orange Road,Prinsloo Street (Pretoria Cbd)
1004,800272,704750,Bosman Street/ Dairy Mall Taxi Rank,33,Lephalale Taxi Rank
1004,800272,704752,Bosman Street/Dairy Mall Taxi Rank,518,"Lephalale
Shoprite Taxi Rank"
1004,800272,704754,Johannesburg King George Temporary Taxi Rank,,Groblersbrug Taxi Rank
1004,800272,704756,Johannesburg King George Temporary Taxi Rank,Thabazimbi,Stokpoort
1004,800274,704758,Denneboom Taxi Rank,Kwaggafontein,"Zebediela Taxi
Rank"
1004,800274,704760,Belle Ombre Taxi Rank,573,Zebediela Taxi Rank
1004,800274,704762,Denneboom Taxi Rank,568,Marble Hall Taxi Rank
1004,800274,704764,Belle Ombre Main Taxi Rank,573,Marble Hall Taxi Rank
1004,800276,704766,Mamelodi East Taxi Rank,Gezina/Soutpan/Chambelin,Marabastad Taxi Rank
1004,800276,704768,Denneboom Station Main Taxi Rank,Mahube,Mahube\Ext10\Ext17 Temporary Allocated Taxi Rank
1004,800276,704770,Nellmapius Main Taxi Rank,Stormvoel Road,Pretoria Bloed Street Main Taxi Rank
1004,800276,704772,Denneboom Station Main Taxi Rank,Tsomo Street,Maseko Temporary Allocated Taxi Rank
1004,800276,704774,Nellmapius Main Taxi Rank,Bloed Taxi Rank,Prinsloo Temporary Allocated
1004,800276,704776,Nellmapius Taxi Rank,N4,"Marabastad\Jeruselem
Taxi Rank"
1004,800276,704778,Mamelodi East Taxi Rank,Stormveol Road,Jerusalem Taxi Rank
1004,800276,704780,Denneboom Taxi Rank,Chamberlian Road,Jerusalem Taxi Rank
1004,800276,704782,Denneboom Station Main Taxi Rank,N4 West,Bosman Station Taxi Rank
1004,800276,704784,Denneboom/Mamelodi East Taxi Rank,Gezina/Soutpan/Chambelin,Marabastad
1004,800276,704786,Denneboom/Mamelodi East Taxi Rank,Gezina/Soutpan/Chambelin,Marabastad
1004,800276,704788,Denneboom Station Main Taxi Rank,Prinsloo Street,Pretoria Bloed Street Main Taxi Rank
1004,800276,704790,Denneboom\Mamelodi Main Taxi Rank,Easlyn Street,Pretoria Cbd
1004,800276,704792,Nellmapius Main Taxi Rank,N4,Bosman Station Taxi Rank
1004,800276,704794,Nellmapius Main Taxi Rank,N4 West,Pretoria Bloed Street Main Taxi Rank
1004,800276,704796,Denneboom Station Main Taxi Rank,Hinterland Drive,"Shell Garage\Phomolong\Ext 6
Temporary Allocated Taxi Rank"
1004,800276,704798,Denneboom Station Main Taxi Rank,Motimalenyora Street,"Mamelodi Extension 6 Temporary
Allocated Taxi Rank"
1004,800276,704800,Denneboom Station Main Taxi Rank,Molokoloko Street,"Mamelodi Extension 6 Temporary
Allocated Taxi Rank"
1004,800276,704802,Denneboom Station Main Taxi Rank,Shilobane Street,"Phase 5\Rdp\Lusaka\Ext11\Ext 5
Temporary Alloacted Taxi Rank"
1004,800276,704806,"Denneboom/Mamelodi East Taxi
Rank",Mabopane Highway,"Wonderboom
Station/Wonderpark/Rosslyn"
1004,800276,704808,"Denneboom/Mamelodi East Taxi
Rank",N1/R21,Tembisa Oakmoor Taxi Rank
1004,800276,704810,"Denneboom/Mamelodi East Taxi
Rank",Lynwood Road,Brooklyn Shopping Centre
1004,800276,704812,Denneboom Station Main Taxi Rank,"Shabangu Street,",Kubone Street
1004,800276,704814,Denneboom Station Main Taxi Rank,Kubone Street,"Sands\Kubone Temporary
Allocated Taxi Rank"
1004,800276,704816,"Denneboom/Mamelodi East Taxi
Rank",Garsfontein Road,"Onbekend/Welbekend Temporary
Allocated Taxi Rank"
1004,800276,704818,"Denneboom/Mamelodi East Taxi
Rank",Glenwood Road,Hyperama Shopping Centre
1004,800276,704820,"Denneboom/Mamelodi East Taxi
Rank",Stellenberg Avenue,"Moreleta East
Temporary Allocated Taxi Rank"
1004,800276,704822,"Denneboom/Mamelodi East Taxi
Rank",Lynwood Road,"Silverlake Temorary Allocated
Taxi Rank"
1004,800276,704824,"Denneboom/Mamelodi East Taxi
Rank",Lynwood Road,Erasmus Kloof Taxi Rank
1004,800276,704826,"Denneboom/Mamelodi East Taxi
Rank",Meiring Naude Street,"Elarduspark Via Moreleta Park
Temporary Allocated Taxi Rank"
1004,800276,704828,"Denneboom/Mamelodi East Taxi
Rank",Atterbury Road,"Constantia Park Temporary
Allocated Taxi Rank"
1004,800276,704830,"Denneboom/Mamelodi East Taxi
Rank",N1 North,"Hammanskraal/Kopanong Main
Taxi Rank"
1004,800276,704832,Denneboom/Mamelodi East Main Taxi Rank,Old Pretoria Main Road,Sandton City Main Taxi Rank
1004,800276,704834,Denneboom Station Main Taxi Rank,Cullinan Road,"Ekangala Temporary Allocated
Taxi Rank"
1004,800276,704836,"Denneboom/Mamelodi East Taxi
Rank",N1 South,Tembisa Oakmoor Taxi Rank
1004,800276,704838,"Denneboom/Mamelodi East Taxi
Rank",N1 South,Centurion Taxi Rank
1004,800276,704840,"Denneboom/Mamelodi East Taxi
Rank",N4,Brooklyn Taxi Rank
1004,800276,704842,"Denneboom/Mamelodi East Taxi
Rank",Old Pretoria Road,"Silverlake Temorary Allocated
Taxi Rank"
1004,800276,704844,Denneboom Station Main Taxi Rank,Pretoria Street,"Nellmapius\Ext1,2,3,4"
1004,800276,704846,Denneboom/Mamelodi East Taxi,Baviaan Road,Cullinan (Oak Ave & R513)
1004,800276,704848,Denneboom Station Main Taxi Rank,Moloto Village,Dennilton Main Taxi Rank*
1004,800276,704850,Denneboom Station Main Taxi Rank,Pietersburg,Gapamadi (Greater Groblersdal Rural)
1004,800276,704852,Silverton (Old Pretoria Rd),Dykor,Eastlyn Plaza Main Taxi Rank
1004,800276,704854,Silverton (Old Pretoria Rd),Koedoespoort,Eastlyn Plaza Main Taxi Rank
1004,800276,704856,Silverton (Old Pretoria Rd),Cresswell Street,Silverton (Old Pretoria Rd)
1004,800276,704858,Silverton (Old Pretoria Rd),Fakkel Street,Silverton (Old Pretoria Rd)
1004,800276,704860,"Denneboom\Mamelodi Main Taxi
Rank",25,De La Rey
1004,800276,704862,"Denneboom\Mamelodi Main Taxi
Rank",25,De La Rey
1004,800276,704864,Denneboom Main Taxi Rank,M10,Centurion Taxi Rank
1004,800276,704866,"Denneboom/Mamelodi East Taxi
Rank",Rietgat Taxi Rank,Soshanguve (Soshanguve)
1004,800276,704868,Denneboom/Mamelodi East Taxi Rank,80,Soshanguve
1004,800276,704870,"Mamelodi East Temporary
Allocated Taxi Rank",Zambezi Shopping Mall,Rosslyn Main Taxi Rank
1004,800278,704872,Denneboom Station Main Taxi Rank,Bloed Street Taxi Rank,Belle Ombre Main Taxi Rank
1004,800278,704874,Denneboom Station Main Taxi Rank,Villeria,Marabastad/Belle Ombre Main Taxi Rank
1004,800278,704876,Denneboom Station Main Taxi Rank,Silverton,Van Der Walt Street
1004,800278,704878,Denneboom Station Main Taxi Rank,Extention 6,Extention 5
1004,800278,704880,Denneboom Taxi Rank,Hector Peterson Street,Denneboom Taxi Rank
1004,800278,704882,Denneboom Station Main Taxi Rank,Extension 5,Denneboom Station Main Taxi Rank
1004,800278,704884,Denneboom Station Main Taxi Rank,"Denilton
Taxi Rank",Machiding Main Taxi Rank
1004,800278,704886,Denneboom Station Main Taxi Rank,573,"Kwandebele – Kwa Mhlanga Main
Taxi Rank"
1004,800278,704888,Denneboom Station Main Taxi Rank,573,Valbank Main Taxi Rank
1004,800278,704890,Denneboom Station Main Taxi Rank,Pretoria Street,Bronkhorspruit Main Taxi Rank
1004,800278,704892,Denneboom Station Main Taxi Rank,25,Monserlus Taxi Rank
1004,800278,704894,Mamelodi Denneboom Taxi Rank,"Kolonade
Shopping Complex","Wonderpark Shopping
Centre"
1004,800278,704896,Mamelodi Denneboom Taxi Rank,25,Squaretaxi Rank
1004,800278,704898,Mamelodi Denneboom Taxi Rank,M32,Daveyton Square Taxi Rank
1004,800278,704900,Mamelodi Denneboom Taxi Rank,21,Daveyton Square Taxi Rank
1004,800278,704902,Mahube Maxcity Taxi Rank,N1,"Cbd Taxi Rank, Centurion"
1004,800278,704904,Denneboom Taxi Rank,John Vorster Drive,Centurion Taxi Rank
1004,800278,704906,Denneboomtaxi Rank,Delmas Road,Centurion Taxi Rank
1004,800278,704908,Centurion Taxi Rank,M57,Denneboom Taxi Rank
1004,800278,704910,"Denneboom/Mamelodi East Taxi
Rank",Wonderboom Junction,"Denneboom/Mamelodi East Taxi
Rank"
1004,800278,704912,Eerste Fabrieke Taxi Rank,Hatherley Cemetry,Mahube Valley Maxcity
1004,800278,704914,Mamelodi East Taxi Rank ( Mahube),"Maseko Temporary Allocated
Taxi Rank",Akasia
1004,800280,704916,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800280,704918,Mabopane Station Taxi Rank,"Df Malan Street,Schubart Street,Vermuelen Street",Bloed Street Taxi Rank
1004,800280,704920,Mabopane Station Taxi Rank,"Df Malan,Boom Street,Andries Street",Bloed Street Taxi Rank
1004,800280,704922,Mabopane Station Taxi Rank,"Df Malan,Boom Street,Andries Street",Bloed Street Taxi Rank
1004,800280,704924,Mabopane Station Taxi Rank,N4 Through N1,Bloed Street Taxi Rank
1004,800280,704926,Mabopane Station Taxi Rank,Stormvoel Street,Bloed Street Taxi Rank
1004,800280,704928,Mabopane Station Main Taxi Rank,M17,Brits Taxi Rank
1004,800280,704930,Mabopane Station Main Taxi Rank,"Morula Sun,Hebron,Garankuwa",Brits Taxi Rank
1004,800280,704932,Mabopane Station Main Taxi Rank,"Rusternburg,Swartruggens,Zeerust",Mafikeng Taxi Rank
1004,800280,704934,Mabopane Station Main Taxi Rank,Bakwena Platinum Highway,Mafikeng Taxi Rank
1004,800280,704936,Mabopane Railway Station Taxi Rank,Through Odi Prison,Klipgat
1004,800280,704938,Mabopane Railway Station Taxi Rank(Brits),Ipeleng Multipurpose Centre,Klipgat
1004,800280,704940,Mabopane Railway Station Taxi Rank(Brits),Checkers To Makaunyane,Winterveldt Ward11
1004,800280,704942,,,
1004,800280,704944,,,
1004,800280,704946,,,
1004,800282,704948,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704950,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704952,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704954,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704956,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704958,Mabopane Railway Station Taxi Rank,Sun Valley,Bloed Street Taxi Rank
1004,800282,704960,Mabopane Station Main Taxi Rank,M17,Brits Taxi Rank
1004,800282,704962,Mabopane Station Main Taxi Rank,"Morula Sun,Hebron,Garankuwa",Brits Taxi Rank
1004,800282,704964,Mabopane Railway Station Taxi Rank,Through M17,Rosslyn(Main Rank) (Piet Pretorius)
1004,800282,704966,Mabopane Railway Station Taxi Rank(Brits),"Rusternburg, Swartruggens, Zeerust",Mafikeng
1004,800282,704968,Mabopane Railway Station Taxi Rank(Brits),Bakwena Platinum Highway,Mafikeng
1004,800282,704970,Mabopane Railway Station Taxi Rank(Brits),Odi Prison,Klipgat
1004,800282,704972,Mabopane Railway Station Taxi Rank(Brits),Ipeleng Multipurpose Centre,Klipgat
1004,800282,704974,Mabopane Railway Station Taxi Rank(Brits),Checkers To Makaunyane,Winterveldt Ward11
1004,800282,704976,,,
1004,800282,704978,,,
1004,800282,704980,,,
1004,800282,704982,Mabopane Railway Station Taxi Rank(Brits),"Morula Sun, Hebron",Ga-Rankuwa Nu
1004,800282,704984,Mabopane Railway Station Taxi Rank(Brits),"Odi Prison,Extention U,Odi Hospital",Ga-Rankuwa Nu
1004,800282,704986,Mabopane Railway Station Taxi Rank(Brits),"Soshanguve, M17",Ga-Rankuwa Nu
1004,800284,704988,Belle Ombre Main Taxi Rank (,Burnett Street,Willows Shopping Complex
1004,800284,704990,Lynwoodridge Shopping Centre Taxi Rank,Walker Street,Belle Ombre Main Taxi Rank
1004,800284,704992,Lynwoodridge Shopping Centre Taxi Rank,Tiegerpoort,Boschkop Temporary Allocated
1004,800284,704994,Lynwoodridge Shopping Centre Taxi Rank,"M6 Lynnwood Road,",Mooikloof Temporary Allocated
1004,800284,704996,Lynwoodridge Shopping Centre Taxi Rank,Vergelegen,Silverlake Temporary Allocated
1004,800284,704998,Lynwoodridge Shopping Centre Taxi Rank,"Kirknness Street,",Farie Glen Main Taxi Rank
1004,800284,705000,Lynwoodridge Shopping Centre Taxi Rank,Kirknness Street,Farie Glen Main Taxi Rank
1004,800284,705002,Lynwoodridge Shopping Centre Taxi Rank,Brooklyn Square,Constantia Park Taxi Rank
1004,800284,705004,Belle Ombre Station Main Taxi,Wekker Street,Moreleta Park Taxi Rank
1004,800286,705006,Marabastad Taxi Rank,"Rietfontein
Road","Die Beines Temporary
Allocated Rank"
1004,800286,705008,Pretoria Bloed Main Taxi Rank,Swartspriut Road,"Die Beines Temporary
Allocated Rank"
1004,800286,705010,Bloed Main Taxi Rank,Bosman Street,Pretoria Station Main Taxi Rank
1004,800288,705012,Pretoria Station Main Taxi Rank,Mokgopong,Polokwane
1004,800288,705014,Pretoria Station Main Taxi Rank,Naboomspruit R101,Polokwane
1004,800288,705018,Bosman Station Taxi Rank,Makgobaskloof,Polokwane
1004,800288,705020,,,
1004,800288,705022,Bosman Station Taxi Rank,Makgobaskloof,Tzaneen
1004,800290,705024,Dairy Mall (Bosmam Str),Potgietersrus,Pietersburg Industrial
1004,800290,705026,Dairy Mall (Bosmam Str) -,R28 Paardekraal Dr.,Randfontein Main Taxi Rank
1004,800290,705028,Dairy Mall (Bosmam Str),Ben Schoeman Highway (R28),Kimberley Taxi Rank
1004,800290,705030,Dairy Mall (Bosmam Str),Ben Schoeman Highway (R28),Germiston Station Main Taxi Rank
1004,800290,705032,Dairy Mall (Bosmam Str),Jan Smuts Highway,Benoni Station Taxi Rank
1004,800290,705034,Bosman Street/ Dairy Mall Taxi Rank,Jacob Mare Street,Daveyton Main Taxi Rank
1004,800290,705036,Dairy Mall (Bosmam Str),Modimolle,Ellisras
1004,800290,705038,Dairy Mall (Bosmam Str),R104-Church Street,Vryburg
1004,800290,705040,Dairy Mall (Bosmam Str),R28 – Ben Schoeman Highway,Vryburg
1004,800290,705042,Dairy Mall (Bosmam Str),Kwaggafontein,Appel Fetakgomo Rural
1004,800290,705044,Dairy Mall (Bosmam Str),Kwaggafontein,Appel Fetakgomo Rural
1004,800290,705046,Dairy Mall (Bosmam Str),Naboomspruit,Tzaneen
1004,800290,705048,Dairy Mall (Bosmam Str),Mokopane,Tzaneen
1004,800290,705050,Dairy Mall (Bosmam Str),R36 Lydenburg,Bushbuckridge Taxi Rank
1004,800290,705052,Dairy Mall (Bosmam Str) -,Dan Pienaar (R40),Bushbuckridge Taxi Rank
1004,800290,705054,Dairy Mall (Bosmam Str),N1 North,Lebowakgomo Block A / F Taxi Rank
1004,800290,705056,Dairy Mall (Bosmam Str),N1 North,Lebowakgomo Block A / F Taxi Rank
1004,800290,705058,Dairy Mall (Bosmam Str),Mokopane (Potgietersrus),Giyani Taxi Rank
1004,800290,705060,Dairy Mall Centre,Df Malan Drive (M1),Bosman Street
1004,800290,705062,Dairy Mall Centre,Nelson Mandela Drive,Bosman Street
1004,800290,705064,Bosman Station Taxi Rank,Potgietersrus,Makhado
1004,800290,705066,Dairy Mall Centre,Winburg On N1,Taxi Rank In Bloemfontein
1004,800290,705068,Dairy Mall Centre,N1 South,Taxi Rank In Bloemfontein
1004,800290,705070,Mabopane Station Main Taxi Rank,N4 Freeway,Rustenburg Taxi Rank
1004,800290,705072,Dairy Mall Centre,Taung,Kimberley Long Distance Taxi Rank
1004,800290,705074,Mabopane Taxi Rank,Mokopane (Potgietersrus,Polokwane Pick `N Pay Taxi Rank
1004,800290,705076,Dairy Mall (Bosmam Str),R28-Ben Schoeman Highway,Ladybrand
1004,800290,705078,Dairy Mall (Bosmam Str),Heilbron To Pieterstein,Ladybrand
1004,800290,705080,Dairy Mall (Bosmam Str),R28-Ben Schoeman Highway,Ladybrand
1004,800290,705082,Dairy Mall (Bosmam Str),Heilbron To Pieterstein,Ladybrand
1004,800290,705084,Bosman (Dairy Mall Taxi Rank),N14,Klerksdorp
1004,800290,705086,Bosman Street/ Dairy Mall Taxi Rank,"Middleburg, Belfast",Komatipoort
1004,800290,705088,Bosman Street/ Dairy Mall Taxi Rank,"Middleburg, Belfast",Komatipoort
1004,800290,705090,Bosman (Dairy Mall Taxi Rank),"Frankfort, Tweeling, Reitz",Qwaqwa
1004,800292,705092,Eastlyn Plaza Main Taxi Rank,Zambezi Road,Wonderboom Station Main Taxi Rank
1004,800292,705094,Eastlyn Plaza Main Taxi Rank,Zambezi Road,Eastlyn Plaza Main Taxi Rank
1004,800292,705096,Eastlyn Plaza Main Taxi Rank,Darling Street,Kameeldrift Walman Cross Temporary Allocated Taxi Rank
1004,800292,705098,Wonderboom Station Main Taxi Rank,Voortrekker Road,Waverly 18 Avenue Informal Taxi Rank
1004,800292,705100,Eastlyn Plaza Main Taxi Rank,Darling Street,Doormport Main Taxi Rank
1004,800292,705102,Eastlyn Plaza Main Taxi Rank,Braam Pretorius Street,Wonderboom Station Main Taxi Rank
1004,800292,705104,Eastlyn Plaza Main Taxi Rank,Koeduspoort Road,Koedoespoort (Cresswell & Moreleta)
1004,800292,705106,Eastlyn Plaza Main Taxi Rank,Klip Street,Monsterloos
1004,800292,705108,,,
1004,800292,705110,Eastlyn Plaza Main Taxi Rank,Moloto Road (R573),Matshiding
1004,800292,705112,Eastlyn Plaza Main Taxi Rank,Malgas Street,Mahube\Ext10\Ext17 Temporary Allocated Taxi Rank
1004,800292,705114,Eastlyn Plaza Main Taxi Rank,Jan Coetzee Street,Nell Mapius
1004,800292,705116,Eastlyn Plaza Main Taxi Rank,Stormvoel,Polokwane Indian Centre Taxi Rank
1004,800292,705118,Eastlyn Plaza Main Taxi Rank,Zambezi Road,Hammanskraal/Kopanong Shopping Complex Main Taxi Rank
1004,800294,705120,Belle Ombre Main Taxi Rank,N14,Diepsloot Main Taxi Rank
1004,800294,705122,Belle Ombre Main Taxi Rank,Bluehills Informal Taxi Rank,Randburg Main Taxi Rank
1004,800294,705124,Belle Ombre Main Taxi Rank,114,"Koedoe Kaffe Informal
Taxi Rank"
1004,800294,705126,Pretoria Belle Ombre Maintaxi Rank,Laezonia,Randburg Main Taxi Rank
1004,800294,705128,Pretoria Belle Ombre Main Taxi Rank,55,Olivenhoutbosch Main Taxi Rank
1004,800294,705130,Soshanguve Rietgat Main Taxi Rank,Laezonia,Randburg Main Taxi Rank
1004,800294,705132,Belle Ombre Main Taxi Rank,,Olivenhoutbosch Informal Taxi Rank
1004,800294,705134,Belle Ombre Main Taxi Rank,Gardener Ross West Street,Diepsloot Main Taxi Rank
1004,800294,705136,Belle Ombre Main Taxi Rank,Bluehills Informal Taxi Rank,Olievenhoutbosch Main Taxi Rank
1004,800294,705138,Marabastad Taxi Rank,N1,Baragwanath Hospital Taxi
1004,800294,705140,Baragwanath Taxi Rank,Marabastad,Soshanguve Station
1004,800294,705142,Baragwanath Taxi Rank,Marabastad,Soshanguve Station
1004,800294,705144,Pretoria Dairy Mall Main Taxi Rank,N1,"Baragwanath
Hospital Main Taxi Rank"
1004,800294,705146,Belle Ombre Main Taxi Rank,55,"Olivaenhoutbosch
Temporary Allocated Taxi
Rank"
1004,800296,705148,Pretoria Station,Jacob Maree Street,Marabastad/Jerusalem Temporary Allocated Taxi Rank
1004,800296,705150,Jerusalem Temporary Allocated Taxi Rank,Axle Drive,Tembisa/Oakmore Station Taxi Rank
1004,800296,705152,,,
1004,800296,705154,Marabastad/Jerusalem Informal Taxi Rank,Andries Street,Unisa Informal Taxi Rank
1004,800296,705156,Marabastad/Jerusalem Temporary Allocated Taxi Rank,Schoeman Street,Willows Shopping Complex Informal Taxi Rank
1004,800296,705158,Marabastad/Jerusalem Temporary Allocated Taxi Rank,Walker Street,Gasfontein Extension 9 And 10 Informal Taxi Rank
1004,800296,705160,Pretoria Station,Mogel Street,Marabastad/Jerusalem Temporary Allocated Taxi Rank
1004,800296,705162,Pretoria Station Main Taxi Rank,Nelson Mandela Drive,Tembisa/Oakmore Station Taxi Rank
1004,800298,705164,Dr Savage Main Taxi Rank,Jan Smuts Avenue,Bethal Nu
1004,800298,705166,Dr Savage Main Taxi Rank,Belfast Taxi Rank,Nelspruit Main Taxi Rank
1004,800298,705168,Dr Savage Main Taxi Rank,Nhlazatshe Taxi Rank,Nelspruit Main Taxi Rank
1004,800298,705170,Dr Savage Taxi Rank,Middelburg (N4),Burgersfort Taxi Rank
1004,800298,705172,Doctor Savage Taxi Rank,Bronkhorstrpruit (N4),Witbank Main Taxi Rank
1004,800298,705174,Dr Savage Taxi Rank,N4,Middleburg Main Taxi Rank
1004,800298,705176,Dr Savage Main Taxi Rank,R573 (Moloto Road ),Kwa –Mhlanga Main Taxi Rank
1004,800298,705178,Dr Savage Taxi Rank,"Moloto Road ,(R573)",Monsterloos Main Taxi Rank
1004,800298,705180,Dr Savage Main Taxi Rank,"Moloto Road ,(R573)",Mable Hall Main Taxi Rank
1004,800298,705182,Struben Street Taxi Rank,Bronkhospruit,Enkangala Taxi Rank
1004,800300,705184,Cullinan/Zonderwater Informal Taxi Rank,Hans Strijdom Road,Pretoria Bosman Station Main Taxi Rank
1004,800300,705186,Cullinan/Zonderwater Informal Taxi Rank,Bapsfontein Crossing,Springs Main Taxi Rank
1004,800300,705188,Cullinan Shopping Centre Informal Taxi Rank,R513 East,Bronkhorspruit Main Taxi Rank
1004,800300,705190,Cullinan/Zonderwater Informal Taxi Rank,Benoni Station,Lakeside Main Taxi Rank
